ride_id,customer_id,driver_id,pickup_location,drop_location,city,ride_date,ride_time,ride_status,payment_status,ride_distance_km,ride_duration_min,ride_fare,payment_method
7219,1548,863,687 Glen Gateway,79752 Tanner Vista,Kolkata,2025-02-10,18:09:03,Ongoing,Paid,14.62,22,135.18,UPI
7220,1655,508,4024 Jennifer Underpass,73391 Dwayne Alley Apt. 893,Hyderabad,2025-02-16,21:03:32,Cancelled,Failed,9.26,37,493.12,Cash
7221,948,713,234 Brittany Drive,047 Grant Prairie,Chennai,2025-02-25,11:12:14,Completed,Pending,13.5,11,218.47,Cash
7222,1651,100,1985 Rivera Mountains,3097 Torres Islands Suite 720,Pune,2025-02-10,20:52:11,Completed,Paid,14.64,35,448.3,Card
7223,1870,736,01881 Amber Creek,16254 Case Ferry Apt. 025,Bangalore,2025-01-09,16:26:29,Ongoing,Paid,10.46,13,210.61,Cash
7224,1042,7,6981 Maureen Streets Apt. 599,70458 Sydney Brooks,Mumbai,2025-02-19,06:37:26,Ongoing,Failed,10.91,10,470.5,Cash
7225,971,218,12062 Sara Place,40190 Kelly Neck Suite 269,Delhi,2025-01-13,15:41:07,Completed,Paid,1.65,12,333.92,Cash
7226,644,759,77994 Lopez Hollow,4686 Stevenson Street,Delhi,2025-02-14,10:50:15,Cancelled,Pending,5.42,10,103.96,UPI
7227,707,695,386 Erin Overpass,0076 Gonzalez Place Apt. 841,Mumbai,2025-02-08,11:00:02,Ongoing,Paid,5.94,13,194.28,Cash
7228,844,470,302 Whitney Motorway Suite 817,34253 Christopher Port Apt. 432,Pune,2025-02-26,19:50:58,Ongoing,Failed,8.44,25,322.19,Card
7229,365,931,8354 Tucker Coves,66187 Lisa Vista Apt. 807,Delhi,2025-01-15,06:41:50,Cancelled,Pending,5.22,18,333.61,UPI
7230,1312,803,509 Samuel Plains Apt. 177,62704 Hines Shoal Apt. 186,Chennai,2025-01-14,21:54:05,Ongoing,Pending,10.94,28,195.49,Cash
7231,1688,85,559 Rose Junction,62288 Melanie Pike,Hyderabad,2025-02-27,22:23:06,Cancelled,Pending,6.88,20,475.95,Card
7232,1151,683,29461 Cervantes Locks,634 Daniels Keys Suite 852,Mumbai,2025-01-23,04:08:19,Cancelled,Paid,3.9,26,64.1,Card
7233,542,492,207 Megan Rapid Suite 069,723 Jennifer Turnpike Suite 745,Hyderabad,2025-01-01,02:27:29,Ongoing,Failed,10.42,28,326.94,Card
7234,1378,534,0625 Albert Heights Suite 021,10131 Hanna Roads Apt. 312,Delhi,2025-02-03,14:59:22,Cancelled,Pending,10.09,25,33.23,Cash
7235,1525,43,3765 Carol Mount,30361 Herrera Terrace Suite 526,Pune,2025-01-10,05:39:13,Ongoing,Pending,8.88,34,177.32,Card
7236,83,856,3154 Dave Glen Suite 094,376 Wood Common Suite 817,Pune,2025-02-08,14:41:43,Cancelled,Failed,7.52,19,470.24,Card
7237,1573,353,169 Anthony Common,9635 Coleman Spur,Chennai,2025-02-19,19:36:54,Completed,Paid,5.06,25,462.65,Wallet
7238,1540,899,0168 Wise Trail Suite 667,480 Woodard Gateway Suite 729,Hyderabad,2025-01-26,10:56:34,Ongoing,Paid,13.07,21,313.56,UPI
7239,314,539,84826 Alicia Bypass,060 Dorothy Fords,Delhi,2025-01-20,10:12:46,Ongoing,Paid,1.98,22,269.74,UPI
7240,645,396,4691 Jay Points Apt. 582,84902 Farley Ridges,Chennai,2025-01-26,15:23:29,Ongoing,Failed,10.56,34,359.11,Cash
7241,1120,662,10740 Reed Row Suite 212,148 Hernandez Coves Suite 136,Mumbai,2025-02-05,00:24:19,Cancelled,Failed,6.11,18,448.77,Card
7242,215,227,381 Nicholas Hills,9328 Sarah Valley Apt. 306,Delhi,2025-02-20,10:54:18,Ongoing,Paid,7.84,7,209.52,UPI
7243,304,152,27234 Rebecca Rapids,9612 James Overpass,Kolkata,2025-01-15,23:30:38,Cancelled,Pending,1.34,24,422.34,Wallet
7244,544,601,6988 Johnson Haven Suite 143,595 Davis Crossroad Suite 147,Pune,2025-02-28,11:45:57,Ongoing,Pending,3.05,13,209.04,UPI
7245,547,150,81011 Le Pines,065 Gonzalez Plain,Pune,2025-02-19,16:48:17,Completed,Failed,7.48,41,345.09,Cash
7246,777,304,5310 Owens Pass Apt. 669,0579 Caldwell Lodge,Pune,2025-02-20,11:01:04,Ongoing,Failed,1.93,41,171.5,Wallet
7247,1585,745,0821 Davis Plains,14857 Chung Pass,Hyderabad,2025-01-18,10:26:50,Completed,Pending,10.16,26,72.18,Cash
7248,909,597,1340 Long Ville,4482 Beth Rest Apt. 790,Delhi,2025-02-18,20:44:50,Ongoing,Paid,7.46,21,289.3,Cash
7249,1604,828,5654 Larry Isle,77297 Jennifer Pike Apt. 071,Pune,2025-03-01,19:49:10,Cancelled,Paid,7.58,37,382.28,Cash
7250,1044,959,5573 Jonathan Forge Suite 620,5872 Smith Lakes Apt. 466,Pune,2025-02-14,04:45:23,Completed,Failed,3.86,18,320.03,Wallet
7251,1067,430,562 Andrew Courts,3791 Travis Circles Suite 640,Kolkata,2025-01-04,13:33:58,Completed,Failed,13.69,42,238.54,Cash
7252,697,970,92346 Christina Cliff Apt. 543,33393 Howell Viaduct,Delhi,2025-01-02,19:16:08,Cancelled,Failed,3.63,18,97.55,UPI
7253,1507,9,810 Hernandez Flat Suite 193,72943 George Spring,Chennai,2025-02-25,17:27:29,Cancelled,Pending,6.29,29,461.33,Cash
7254,1280,399,358 Debra Lake Apt. 619,8446 Grimes Turnpike Apt. 677,Chennai,2025-01-12,04:13:37,Cancelled,Failed,11.13,7,43.88,Cash
7255,914,253,51402 Miller Prairie,9527 Gerald Meadows,Bangalore,2025-01-17,15:25:37,Cancelled,Paid,1.33,34,186.61,Wallet
7256,1452,336,1165 Myers Dale,04308 Munoz Streets,Delhi,2025-01-20,22:51:16,Cancelled,Paid,10.73,20,412.37,Cash
7257,1111,502,603 Bell Tunnel,2926 Julia Circles,Bangalore,2025-01-18,04:35:11,Ongoing,Failed,12.71,27,346.7,Wallet
7258,1406,810,4629 Garrett Drives,75170 Brittany Station Suite 468,Pune,2025-01-02,08:49:50,Completed,Failed,14.59,38,448.1,Card
7259,1360,158,856 Darrell Court,813 Wilson Shoals,Bangalore,2025-01-14,13:02:51,Ongoing,Failed,11.25,19,338.54,Cash
7260,114,638,3806 Alan Groves Suite 269,3972 Angela Common Apt. 450,Mumbai,2025-01-14,01:27:55,Ongoing,Pending,14.97,30,349.31,Card
7261,1035,736,8426 Martinez Pike,4960 Frederick Plains,Pune,2025-01-02,08:09:02,Cancelled,Paid,7.57,45,331.41,Card
7262,6,586,2910 Ricky Roads Suite 316,3451 Mcdonald Vista Suite 907,Bangalore,2025-01-01,08:34:47,Cancelled,Pending,6.64,39,97.93,Wallet
7263,416,841,3089 Lori Shoal,51107 Sweeney Unions Suite 786,Hyderabad,2025-02-12,04:13:44,Cancelled,Paid,3.4,20,279.82,Card
7264,1495,350,6083 Wright Radial,61198 Adrienne Motorway Suite 573,Hyderabad,2025-01-25,23:45:09,Completed,Pending,9.31,7,320.44,UPI
7265,1234,675,2068 Jeffery Center Suite 706,809 Crystal Passage Apt. 005,Mumbai,2025-02-28,12:32:53,Ongoing,Pending,6.89,45,493.97,Wallet
7266,899,256,5433 Burton Station Apt. 315,66877 Maxwell Key,Pune,2025-01-18,18:05:43,Cancelled,Paid,3.6,20,346.46,Cash
7267,878,891,67759 Young Islands,73111 Benjamin Run Apt. 355,Mumbai,2025-01-02,17:29:56,Completed,Failed,13.04,5,417.81,Card
7268,182,626,78442 Ashley Forge,1753 Gary Forge,Hyderabad,2025-01-27,09:13:06,Ongoing,Paid,5.87,18,245.33,Card
7269,1318,729,28873 Nichols Neck Suite 778,45534 Linda Well,Hyderabad,2025-01-22,17:59:13,Completed,Pending,3.42,19,210.11,Cash
7270,1749,684,1786 Nelson Oval,57295 Carroll Bypass,Chennai,2025-01-23,02:26:42,Ongoing,Pending,10.48,25,219.18,Card
7271,1190,535,303 Singh Hollow,256 Angela Crossing,Hyderabad,2025-01-05,11:17:26,Ongoing,Pending,2.32,19,231.5,Wallet
7272,312,63,742 Rivera Mission,79906 Moyer Manor,Bangalore,2025-02-07,13:39:33,Ongoing,Paid,3.13,32,238.88,Wallet
7273,913,617,36932 Ruiz Forest Suite 887,88041 Pierce Villages Suite 339,Hyderabad,2025-02-22,20:55:54,Ongoing,Paid,2.45,15,156.32,Wallet
7274,1098,393,97500 Robert Ford Apt. 218,36966 Bryan Port Apt. 593,Pune,2025-02-16,04:08:27,Cancelled,Paid,7.66,42,290.79,Wallet
7275,1109,260,4603 Micheal Parks Suite 248,3501 Figueroa Meadows Suite 752,Bangalore,2025-01-16,11:30:52,Completed,Failed,7.54,45,421.78,Wallet
7276,1536,553,95467 Humphrey Turnpike,235 Loretta Track,Mumbai,2025-02-12,07:04:04,Ongoing,Failed,5.74,13,270.67,Card
7277,729,93,456 Green Circles,52497 Marcia Cape,Pune,2025-02-19,20:51:19,Completed,Pending,13.07,45,111.88,Card
7278,747,122,948 Tracy Pine,14845 Salinas Rapids,Bangalore,2025-02-17,02:19:03,Ongoing,Failed,11.77,24,81.72,Wallet
7279,1331,317,9305 Matthew Valleys,3411 Matthew Ports,Mumbai,2025-02-25,15:39:07,Completed,Failed,2.63,23,33.23,Wallet
7280,947,53,6525 Johnson Extensions Apt. 646,366 Andrew Burgs Suite 625,Pune,2025-01-25,02:20:54,Ongoing,Failed,10.07,20,259.43,Cash
7281,1001,659,2168 Hawkins Bridge Suite 205,85165 Peggy Shoal,Kolkata,2025-01-29,02:48:02,Completed,Failed,1.26,16,148.67,Card
7282,1023,701,4963 Costa Parks Apt. 908,64993 Jimenez Key,Bangalore,2025-02-19,04:28:51,Completed,Failed,4.32,5,272.2,Card
7283,175,258,592 Payne Mission Apt. 809,8133 Black Alley,Pune,2025-03-01,16:31:30,Ongoing,Failed,1.21,26,124.91,Cash
7284,1897,478,406 Laura Bypass Suite 144,97193 Jacqueline Fall,Chennai,2025-02-23,15:29:41,Cancelled,Failed,4.95,12,254.47,UPI
7285,1829,490,9998 Smith Terrace Suite 254,87912 Mario Junctions,Hyderabad,2025-02-09,23:33:36,Completed,Pending,11.19,18,306.06,Wallet
7286,1384,355,741 Collins Road,4535 Lisa Dam,Chennai,2025-01-01,17:46:37,Completed,Pending,14.08,13,470.5,Wallet
7287,1435,266,969 Laura Mountains,252 Martin Street Suite 708,Kolkata,2025-01-11,18:14:33,Cancelled,Pending,2.31,17,175.42,UPI
7288,1060,906,8211 Richardson Cliff,94068 Mary Trail Suite 792,Mumbai,2025-01-02,19:55:37,Cancelled,Pending,11.22,45,466.12,UPI
7289,188,684,0481 Ryan Plaza,79120 Mathis Meadow Suite 312,Delhi,2025-03-03,19:19:19,Completed,Pending,2.75,33,481.54,Wallet
7290,920,1,65721 Sergio Center Apt. 259,7922 Henderson Terrace Apt. 704,Chennai,2025-01-25,23:20:25,Cancelled,Paid,9.92,43,335.04,UPI
7291,1900,58,473 May Walk Suite 168,3736 Gibson Union Suite 086,Bangalore,2025-02-06,21:31:02,Cancelled,Failed,3.63,22,56.14,UPI
7292,960,647,8209 Brandon Motorway,6423 Martinez Forest,Pune,2025-03-03,13:12:19,Completed,Failed,2.82,22,309.72,UPI
7293,722,889,076 Parker Alley,08708 Baxter Summit Apt. 472,Mumbai,2025-01-25,23:19:44,Completed,Paid,12.56,15,62.19,Wallet
7294,292,220,79108 Michael Trace Suite 565,396 Rose Brooks,Hyderabad,2025-01-27,01:37:56,Cancelled,Failed,7.42,22,244.5,UPI
7295,740,438,4606 Harvey Walks,37454 Parks Circles,Chennai,2025-01-06,21:57:37,Cancelled,Paid,13.62,33,190.94,Cash
7296,1329,399,0054 Simpson Extensions,10895 Garcia Stravenue,Hyderabad,2025-02-03,16:31:30,Ongoing,Pending,9.54,45,38.2,Wallet
7297,135,387,390 Melinda Grove Suite 961,84259 Kelly Loaf Apt. 953,Pune,2025-02-08,12:20:03,Cancelled,Pending,3.8,43,140.92,Cash
7298,1245,430,00618 King Lodge Apt. 330,051 Kristen Lodge Apt. 421,Chennai,2025-01-27,18:26:43,Completed,Paid,12.01,6,294.24,UPI
7299,1677,874,27495 Miller Turnpike,605 Gibson Neck Suite 800,Pune,2025-01-28,09:17:14,Completed,Pending,9.08,37,269.64,Wallet
7300,1898,837,4035 Peters Ford,502 Finley Via Suite 476,Delhi,2025-01-29,06:37:17,Cancelled,Paid,5.06,18,259.7,Card
7301,769,566,6932 Phelps Coves,77778 Martinez Roads,Chennai,2025-01-13,08:53:34,Completed,Failed,1.76,5,50.97,Cash
7302,1691,406,306 Roy Cape Apt. 326,48694 Manuel Estates,Bangalore,2025-02-26,01:51:22,Cancelled,Paid,10.68,44,167.98,Card
7303,1960,182,0358 Kelli Village,574 James Bypass,Hyderabad,2025-01-02,15:12:31,Cancelled,Failed,14.25,32,72.19,Wallet
7304,85,513,562 Jackson Springs,82014 Moore Manors Suite 089,Bangalore,2025-01-14,22:05:11,Ongoing,Failed,9.64,36,202.01,UPI
7305,1410,613,553 Mary Expressway,47787 Michelle Stravenue,Bangalore,2025-01-06,22:46:20,Completed,Failed,6.35,6,416.56,Wallet
7306,474,178,666 Hanson Glens,73808 Howell Drive,Chennai,2025-01-18,14:11:40,Completed,Failed,13.65,34,365.4,Cash
7307,1974,449,65104 Evans Shoal Suite 390,78179 Griffin Rapid,Delhi,2025-02-18,18:41:47,Ongoing,Paid,14.89,35,194.5,Wallet
7308,1135,789,27743 Morales Circles,29373 Courtney Springs Apt. 712,Pune,2025-02-18,13:23:04,Completed,Pending,14.66,22,428.7,UPI
7309,1993,778,18870 Bowman Coves Suite 383,3035 Wall Bridge,Bangalore,2025-01-24,00:24:15,Cancelled,Paid,5.03,20,339.74,Card
7310,534,333,89620 Rachel Burg Suite 178,92517 Cody Dale,Bangalore,2025-01-16,05:20:16,Cancelled,Paid,4.78,38,338.98,UPI
7311,413,716,318 Cole Ville,708 Gonzalez Course Suite 108,Delhi,2025-01-10,12:58:11,Completed,Failed,13.84,16,246.3,Wallet
7312,663,4,93088 Bond Vista Suite 659,086 Sara Trafficway Apt. 499,Hyderabad,2025-02-04,20:00:20,Cancelled,Pending,1.76,39,65.75,UPI
7313,340,741,5147 Deborah Village,17562 Barnett Rue Apt. 651,Hyderabad,2025-01-10,16:44:45,Cancelled,Pending,8.38,31,392.28,Card
7314,615,183,997 Brian Way Suite 347,0767 Nichols Springs Suite 865,Mumbai,2025-02-22,19:01:36,Ongoing,Paid,1.07,45,381.03,Card
7315,746,272,962 Kimberly Meadow,063 Watson Walks,Pune,2025-03-02,03:20:59,Completed,Failed,6.5,20,366.54,UPI
7316,1564,428,451 Michael Throughway,73644 Megan Camp,Pune,2025-01-27,11:19:08,Cancelled,Paid,14.74,26,208.35,Card
7317,769,995,504 Gonzales Vista,72214 Short Extensions,Mumbai,2025-01-09,18:36:58,Completed,Pending,14.9,44,238.25,UPI
7318,37,842,366 Byrd Estate Apt. 603,37011 Christian Lodge,Bangalore,2025-02-21,07:00:09,Cancelled,Failed,2.41,34,171.84,UPI
7319,44,496,81971 David Motorway,628 Banks Islands,Hyderabad,2025-02-07,16:00:07,Completed,Paid,10.04,25,410.2,UPI
7320,585,59,86694 Erickson Cliff,7298 Douglas Lane,Delhi,2025-03-03,05:20:30,Cancelled,Paid,6.81,23,170.36,Cash
7321,1436,480,9859 Wilcox Junctions Suite 025,82321 Melanie Gateway,Kolkata,2025-01-11,22:48:30,Ongoing,Failed,10.84,31,305.7,UPI
7322,409,762,359 Derek Mill,23254 Ballard Valleys Apt. 192,Chennai,2025-01-29,04:14:27,Cancelled,Paid,1.78,10,457.49,Card
7323,1982,45,4449 Melanie Neck,4554 Michael Ferry Suite 959,Hyderabad,2025-02-12,22:28:55,Ongoing,Failed,4.55,33,474.57,Wallet
7324,1477,242,6496 Jones Lakes Suite 857,03130 Montgomery Rest Apt. 427,Delhi,2025-02-09,02:55:51,Cancelled,Pending,11.47,18,328.56,UPI
7325,1673,27,002 Natalie Curve Apt. 149,723 Luna Radial,Delhi,2025-01-25,08:03:43,Completed,Pending,9.81,14,215.47,Cash
7326,1183,646,483 David Island Apt. 340,37420 Evans Mall,Hyderabad,2025-01-14,21:37:57,Cancelled,Paid,8.93,34,298.9,Cash
7327,942,500,522 Christopher Underpass Suite 304,5541 Peter Manor,Kolkata,2025-02-16,22:09:48,Completed,Paid,10.44,10,474.05,Wallet
7328,1258,738,2273 Perkins Trail,727 Jordan Groves,Kolkata,2025-02-24,07:03:37,Cancelled,Pending,14.11,8,171.43,Wallet
7329,1605,892,6157 Roberts Fields,9616 Parker Mountain Suite 638,Chennai,2025-01-15,02:34:45,Cancelled,Paid,7.31,23,292.37,Card
7330,1232,326,1899 Morrison Rapid,284 Douglas Forge Apt. 740,Hyderabad,2025-02-21,04:02:07,Cancelled,Failed,9.01,22,197.56,UPI
7331,1457,630,169 Cheryl Fork,50000 David Mountains,Mumbai,2025-01-01,23:27:47,Ongoing,Pending,4.25,26,288.51,Card
7332,985,407,9416 Jonathan Roads,98740 Holly Cape Suite 826,Bangalore,2025-01-06,22:00:20,Ongoing,Pending,11.68,17,382.43,Cash
7333,458,26,38096 Claudia Islands,454 Kimberly Alley,Delhi,2025-02-12,01:44:22,Completed,Failed,5.27,21,295.95,Cash
7334,1286,273,8015 Alicia Plains,864 Miranda Groves Apt. 238,Chennai,2025-01-15,02:44:00,Completed,Failed,12.6,28,364.85,Card
7335,841,105,36980 Mary Inlet,3761 Ethan Landing Suite 086,Bangalore,2025-01-25,22:04:30,Ongoing,Pending,9.59,41,209.94,Wallet
7336,567,199,0759 Baker Turnpike,2965 Rivera Courts,Kolkata,2025-01-27,23:16:10,Completed,Failed,10.03,24,62.77,Cash
7337,1246,616,224 Turner Ports,309 Jeremy Divide Apt. 717,Delhi,2025-01-15,12:21:11,Ongoing,Paid,13.47,6,193.51,Cash
7338,741,519,106 Miller Unions Apt. 348,73988 Murray Spring Apt. 650,Kolkata,2025-02-17,00:15:40,Completed,Paid,14.18,8,329.21,Wallet
7339,261,616,9253 Donald Plaza,8702 Cunningham Harbors,Delhi,2025-02-12,20:28:06,Cancelled,Paid,7.75,23,490.47,Card
7340,1985,102,883 Leon Camp Suite 882,3359 Jay Fields Apt. 872,Pune,2025-01-26,22:54:13,Completed,Pending,13.86,7,90.7,Wallet
7341,75,30,4681 Wilson Point,1028 Joshua Harbor,Bangalore,2025-02-23,05:36:28,Completed,Paid,12.49,39,374.14,UPI
7342,1019,576,9598 Bethany Islands,87996 Rebecca Common Suite 764,Mumbai,2025-02-10,06:04:13,Completed,Paid,3.97,43,167.53,Cash
7343,1461,766,54450 Evan Light,642 Carla Crest Apt. 652,Kolkata,2025-02-25,02:21:46,Completed,Failed,9.59,5,213.78,Wallet
7344,919,234,534 Frank Landing Apt. 567,4761 Copeland Hollow,Pune,2025-02-20,05:39:15,Completed,Pending,4.74,37,186.41,Cash
7345,1215,679,58927 Michael Hollow Suite 384,029 Kevin Stream,Chennai,2025-01-18,10:26:20,Cancelled,Failed,11.59,22,346.97,UPI
7346,1629,840,080 Ronald Burg,95564 Amanda Flats Suite 541,Mumbai,2025-01-25,04:36:54,Cancelled,Failed,6.56,32,440.1,Cash
7347,118,16,1159 Rodriguez Rapid Apt. 906,0557 Marquez Locks Suite 504,Delhi,2025-02-17,13:06:04,Cancelled,Paid,6.59,43,247.78,UPI
7348,1834,454,8741 Frazier Meadows,9516 Owens Crest,Kolkata,2025-01-01,20:44:20,Ongoing,Paid,8.68,37,36.64,Wallet
7349,1431,907,9141 David View Suite 524,7884 Katherine Bridge,Delhi,2025-02-28,01:49:05,Ongoing,Failed,11.12,31,111.26,Card
7350,975,629,395 Caitlin Way,586 Michael Divide Suite 059,Pune,2025-02-21,23:51:15,Completed,Failed,5.43,29,467.85,Card
7351,840,387,12680 Warren Plains Apt. 685,8952 Sara Dale,Hyderabad,2025-03-01,20:27:31,Completed,Failed,13.34,39,467.5,UPI
7352,1839,689,4460 Harris Alley,8767 Cody Ranch Apt. 857,Kolkata,2025-01-07,03:24:35,Ongoing,Failed,2.6,36,310.2,Wallet
7353,1195,390,9474 Howard Summit Suite 377,27059 John Mountain,Bangalore,2025-01-08,01:21:17,Ongoing,Failed,3.66,27,393.43,Cash
7354,1293,140,0307 Mary Valleys,009 Donna Summit Suite 672,Hyderabad,2025-01-09,10:03:50,Ongoing,Paid,3.17,27,109.48,UPI
7355,142,234,8407 Pam Harbor,1755 Smith Dam Apt. 811,Delhi,2025-01-01,12:09:24,Cancelled,Failed,5.22,17,117.79,Card
7356,1604,969,029 Steven Road Suite 453,322 Peterson Crest Apt. 005,Pune,2025-02-04,11:56:25,Cancelled,Paid,4.54,13,60.09,Cash
7357,877,862,2784 John Highway,10435 Maddox Cliffs,Pune,2025-02-22,02:29:18,Ongoing,Paid,2.69,37,299.58,Cash
7358,1489,543,42233 Tiffany Ports Apt. 677,8702 Hill Valleys,Kolkata,2025-02-23,21:05:55,Completed,Pending,4.59,42,151.91,Cash
7359,1824,212,7363 Moody Stravenue Suite 836,716 Mcintyre Passage,Delhi,2025-01-03,21:28:32,Ongoing,Failed,3.78,10,80.01,Cash
7360,1107,578,06518 Brock Via,406 Carrie Harbor,Bangalore,2025-02-23,09:35:52,Completed,Pending,11.55,24,121.93,Wallet
7361,548,167,20451 Kemp Mountain Apt. 172,294 Henson Motorway Apt. 008,Chennai,2025-01-20,23:28:32,Completed,Failed,6.67,17,82.69,Wallet
7362,1934,897,34154 Jason Field,7821 Sharon Mountains Apt. 267,Mumbai,2025-02-23,04:31:10,Cancelled,Pending,1.17,35,54.87,Cash
7363,430,81,98981 Lauren Pines Suite 875,24148 William Crossing Suite 202,Mumbai,2025-01-16,01:19:56,Ongoing,Pending,1.71,25,80.02,UPI
7364,91,466,2485 Hill Expressway,3693 Martinez Expressway Apt. 464,Bangalore,2025-02-17,18:04:32,Cancelled,Paid,12.99,21,113.34,Wallet
7365,1762,534,27232 Dominique Pass Suite 740,45333 Amy Manors Apt. 448,Hyderabad,2025-01-15,01:03:12,Completed,Pending,4.15,9,46.17,UPI
7366,1869,209,27126 Lisa Flat Suite 325,24388 Adam Streets Suite 890,Mumbai,2025-02-12,03:47:32,Completed,Pending,6.47,26,102.9,Cash
7367,1125,288,63019 Pham Village Apt. 477,1541 Myers Forges,Chennai,2025-01-13,23:22:06,Completed,Paid,5.81,27,116.21,Wallet
7368,1108,573,171 Daniels Crescent,43019 Juarez Crossroad,Pune,2025-01-07,06:58:06,Ongoing,Failed,8.35,24,39.65,Wallet
7369,634,648,8129 Hendrix Crossing,442 Ronald Cliffs Suite 911,Chennai,2025-02-18,08:13:05,Completed,Pending,5.78,16,447.09,Wallet
7370,1743,171,7135 Paul Hollow Apt. 655,4064 Brown Mount Apt. 639,Chennai,2025-01-10,12:33:14,Completed,Pending,9.55,21,68.71,Wallet
7371,591,243,2351 Stewart Mill Suite 372,09839 Joseph Ridge,Bangalore,2025-01-19,07:46:11,Ongoing,Pending,3.02,9,134.82,Card
7372,1106,269,65838 Kevin Pine,4075 Caleb Summit Suite 417,Bangalore,2025-01-18,09:00:18,Cancelled,Failed,1.17,37,176.29,Cash
7373,1739,867,5491 Jordan Green,21572 Stanley Fork,Kolkata,2025-01-28,19:41:21,Cancelled,Pending,14.33,12,49.89,Wallet
7374,1328,91,3069 Lewis Heights,72815 Heather Trail Suite 128,Chennai,2025-01-02,00:11:33,Ongoing,Paid,4.9,25,291.94,UPI
7375,473,168,22488 Krause Parkways,692 Kaufman Views,Bangalore,2025-01-20,01:16:28,Completed,Failed,6.75,16,298.14,UPI
7376,1122,275,1876 Gabriela Ridges,3665 Lydia Glen Apt. 328,Mumbai,2025-01-01,23:12:05,Ongoing,Paid,4.34,18,320.35,Wallet
7377,1862,757,0481 Victoria Pine Apt. 967,189 Hess Grove Suite 427,Mumbai,2025-01-06,22:52:24,Cancelled,Pending,13.36,37,50.14,Wallet
7378,683,699,9617 Tara Trafficway Apt. 759,758 Sean Lakes Apt. 864,Pune,2025-02-25,08:38:24,Ongoing,Failed,11.96,43,249.15,UPI
7379,1242,205,0949 Veronica Wells,08166 Payne Mountains,Hyderabad,2025-02-20,10:56:42,Ongoing,Paid,5.07,14,101,Card
7380,1138,23,709 Tyler Spurs Apt. 326,79318 Evelyn Causeway Suite 017,Bangalore,2025-02-05,15:14:58,Cancelled,Paid,11.36,28,466.36,UPI
7381,219,622,97447 Jeremy Light,58521 Patrick Meadow,Bangalore,2025-01-01,05:59:34,Cancelled,Failed,9.15,42,133.04,Wallet
7382,1019,345,7268 Thomas Creek Suite 503,8150 Bennett Burg Apt. 162,Bangalore,2025-01-19,12:08:15,Cancelled,Failed,10.93,31,77.7,Wallet
7383,1179,634,441 Kelly Hills,9314 Samantha Lock Suite 003,Delhi,2025-01-20,22:47:04,Completed,Failed,11.91,14,369.07,Wallet
7384,1052,762,0384 Jones Hollow,066 Edwards Lodge,Mumbai,2025-02-28,20:50:46,Completed,Pending,8.23,17,277.96,Wallet
7385,1671,906,061 Molly Rapids,7941 Matthew Stream Apt. 795,Pune,2025-02-25,21:05:25,Cancelled,Pending,4.93,21,198.69,Wallet
7386,1729,149,4061 Matthew Lakes,795 Michael Lane Suite 238,Mumbai,2025-01-08,11:56:51,Completed,Pending,9.33,32,201.03,UPI
7387,1881,442,4103 Brown Rapid Apt. 538,605 William Lake,Delhi,2025-01-15,17:29:53,Cancelled,Failed,1.91,7,153.17,Cash
7388,1495,357,0301 Riggs Ramp Apt. 214,46186 Griffin Park,Pune,2025-01-11,06:09:36,Completed,Paid,7.02,39,69.98,Card
7389,1075,446,7303 Rhonda Coves,30116 Taylor Ranch Suite 343,Bangalore,2025-01-17,16:48:14,Cancelled,Failed,9.99,16,78.48,Cash
7390,844,408,6002 Matthew Branch Suite 777,75545 Morales Dale,Chennai,2025-01-02,14:36:15,Cancelled,Paid,12.12,13,240.96,Cash
7391,1623,323,56286 Lisa Manors Suite 501,3801 Kimberly Dale,Kolkata,2025-01-12,02:20:18,Ongoing,Failed,12.55,33,494.79,Cash
7392,1510,90,16189 Louis Center,0256 Gregory Expressway,Hyderabad,2025-02-03,20:38:35,Cancelled,Failed,4.98,24,212.61,UPI
7393,202,730,080 Bryan Corners,13607 Mark Neck,Bangalore,2025-02-13,10:56:42,Ongoing,Pending,4.39,38,62.42,Card
7394,614,600,37992 Davenport Mountain Suite 274,28804 Phillip Plains Suite 105,Pune,2025-01-30,04:42:33,Ongoing,Paid,4.76,27,321.62,UPI
7395,1223,358,041 Stephen Valleys,6643 David Forge Apt. 600,Kolkata,2025-03-03,00:11:31,Cancelled,Failed,11.6,33,111.62,UPI
7396,696,562,308 Pamela Light Suite 841,34645 Davis Extension Suite 168,Hyderabad,2025-01-31,21:07:17,Completed,Paid,4.85,35,245.41,Card
