customer_id,customer_name,phone_number,email,gender,age,registration_date,total_rides,total_spent
1774,Allison Burton,001-023-264-1967x8988,krose@smith.com,Female,36,2023-12-03,89,28344.3
1775,Brian Robinson,660-885-6321x1442,max05@gmail.com,Other,30,2022-12-16,80,40409.36
1776,Gwendolyn Jones,+1-330-248-1012x3315,ashley65@hotmail.com,Other,40,2021-09-21,29,14297.85
1777,Mr. Jonathan Davis,(500)984-6062,kerrtimothy@yahoo.com,Male,34,2021-12-31,77,43707.7
1778,Sabrina Roberts,(011)978-2465,matthew55@yahoo.com,Male,25,2023-10-30,53,22876.03
1779,Dennis Hill,648-710-2717x683,robersonsteven@rogers.com,Female,58,2024-03-28,73,8160.5
1780,Richard Hansen,868-824-7867x508,guzmanmichael@hotmail.com,Male,45,2020-07-05,3,25230.86
1781,Mary Reyes,(875)904-9549,kcantu@luna.com,Other,42,2021-11-29,83,48432.9
1782,Anita Mitchell,816-701-9558,susangilbert@murillo.com,Female,29,2024-04-26,86,1482.14
1783,Craig Gomez,001-303-818-5598x65920,nicholas68@yahoo.com,Other,21,2021-11-04,98,34840.75
1784,Adrian Diaz,137-611-0105x26755,adrian28@hotmail.com,Male,46,2021-03-21,19,36427.53
1785,Raymond Hickman,+1-122-707-6674x0308,jill70@gmail.com,Other,51,2024-01-11,48,26409.63
1786,Mr. Jeffrey Welch,(136)430-8791,kristi42@gmail.com,Other,26,2020-01-14,12,21339.39
1787,Cynthia Smith,746.167.8890x7143,markperez@hotmail.com,Male,47,2024-11-30,37,36874.52
1788,Kathleen Aguilar,(339)342-3621x964,melissaroth@rodriguez.biz,Male,37,2021-12-06,77,32343.57
1789,Madison Tran,+1-192-127-3997x313,fmiller@yahoo.com,Female,29,2025-01-08,31,42000.33
1790,Sherri Brooks DVM,(864)163-8324x292,benjamin84@hotmail.com,Female,57,2024-07-07,3,41348.23
1791,Kelly Hart,(351)100-2604,phillip62@yahoo.com,Male,36,2022-03-11,13,49292.11
1792,John James,+1-495-843-8655x6238,wendy06@yahoo.com,Female,29,2023-09-08,47,7734.43
1793,Ashley Hughes,(624)583-0954,collinsjonathan@herring.biz,Female,45,2023-07-27,34,48049.33
1794,Sara Harvey,(546)713-3952x157,kwood@yahoo.com,Male,54,2024-06-15,27,13632.91
1795,Phillip Robinson,7556559992,wvelasquez@gmail.com,Female,48,2020-08-21,38,46827.5
1796,Paul Vance,737-730-1690,michaelmorales@coleman.biz,Other,53,2025-02-14,53,10997.87
1797,Howard Jackson,218-559-3495,trandall@elliott-baker.com,Male,38,2020-09-21,93,31665.52
1798,Jimmy Contreras,001-080-347-3035x36520,fmoore@wu.com,Other,27,2022-08-02,66,41058.53
1799,Thomas Goodwin,470.142.8556x4138,hmoore@shelton-thomas.info,Other,20,2023-09-15,56,47407.24
1800,Kimberly Wells,(702)036-2984,inicholson@hotmail.com,Female,36,2024-03-11,28,2381.71
1801,Megan Nixon,943-352-9058x50481,emoyer@fox.net,Other,60,2020-06-03,98,22331.14
1802,Wendy Ward,(549)021-1039x1735,lmartin@hotmail.com,Female,38,2021-09-28,69,40507.02
1803,Nina Oconnor,5237623987,farmerjacob@morrow.com,Female,56,2021-12-06,10,22654.54
1804,James Simpson,+1-456-066-8788x18230,carloslopez@gmail.com,Female,40,2024-05-12,61,5041.94
1805,Melanie Jackson,837-121-7683x41623,gordonhowe@hotmail.com,Other,25,2020-11-04,26,48356.76
1806,Eddie Watson,(914)613-8290,johnfrench@hendricks-barnes.biz,Male,31,2022-04-20,77,47971.11
1807,Jose Cooper,2515932578,tsolomon@cortez.com,Female,50,2021-05-22,88,11019.24
1808,Chad Mcgee,+1-266-104-9767x373,fullertimothy@gmail.com,Male,33,2023-09-16,10,7556.16
1809,James Phillips,(152)986-2655x2202,christopherflynn@simon-barber.com,Male,34,2022-01-30,97,49130.83
1810,John Davenport,536-498-3303,carmen17@mendoza.info,Male,18,2024-08-04,86,48344.36
1811,Phillip Green,334-364-6107x55991,hallerin@yahoo.com,Female,18,2023-01-05,96,27212.4
1812,Melanie Johnson,245.219.1885,brennanpamela@gomez.com,Female,33,2023-03-10,23,10504.6
1813,Virginia Guerra,161.866.1972,toddsingleton@sherman-richardson.com,Other,28,2023-11-23,25,8528.44
1814,Kristin Garcia,(996)468-7502x88602,tyler95@perez.com,Female,37,2020-01-28,12,36120.45
1815,Joshua Miller,(489)627-2852x868,david98@keller.net,Female,58,2024-05-29,67,21023.2
1816,Sarah Smith,001-704-496-8031x08033,khankevin@vazquez.biz,Male,49,2021-02-02,90,14041.17
1817,John Harris,001-407-449-1610,hunterwarren@clark.org,Other,58,2022-04-17,80,35313.34
1818,Casey Gomez,001-929-104-9892x01712,lindsayray@harmon-robinson.org,Female,27,2020-03-23,19,23224.74
1819,Kristen Barnes,001-640-184-8870x7752,jessicamarsh@yahoo.com,Male,54,2023-04-17,22,13541.65
1820,Vincent Gibson,+1-681-413-6926x0314,georgeevans@peterson.com,Female,56,2022-05-29,26,46704.59
1821,Wendy Santos,136.507.5073x5170,briananderson@yahoo.com,Other,24,2020-11-06,57,28311.36
1822,Jill Ellis,874.468.0555x9199,zsanders@yahoo.com,Male,53,2020-08-16,4,17587.01
1823,Eric Stone MD,(230)282-8455x821,woodsusan@phillips.com,Other,31,2023-02-22,49,16743.1
1824,Christopher Lewis,488-493-6607,mike46@frye-flores.biz,Female,36,2020-04-26,24,10496.65
1825,Lauren Morrow,+1-910-310-9797x675,jennifer72@gmail.com,Other,47,2020-03-02,93,18318.12
1826,David Mason,+1-772-047-1507,aaron51@sutton.org,Male,52,2022-04-13,47,3176.09
1827,Jessica Krueger,8816744889,melissa99@sparks.com,Other,30,2021-09-17,17,39918.05
1828,Ricky White,027.922.9739x331,sarah44@gmail.com,Other,31,2023-03-22,6,5776.04
1829,Ricky Morris,1373085110,keith16@gmail.com,Female,18,2021-01-19,69,35794.09
1830,Heather Bean,070.050.0108x067,keithvaughn@henderson.com,Other,18,2024-05-30,75,40926.3
1831,Randall Everett,3847100259,bmitchell@nicholson-nelson.com,Male,54,2021-10-09,89,25909.75
1832,Briana Johnson,(444)295-8744,lopezcolleen@barry.com,Female,60,2023-09-17,93,45296.44
1833,John Doyle,191-259-1711x393,rhonda01@garcia.info,Female,58,2024-10-29,66,1465.61
1834,Courtney Myers,001-070-033-2437x2194,valdezdonna@gmail.com,Male,24,2023-06-09,52,16981.67
1835,Thomas Landry,(263)729-9690x15780,pyoder@hotmail.com,Male,42,2022-09-26,2,11014.96
1836,Darius Foster,+1-654-159-9803x426,mtorres@gmail.com,Female,42,2020-03-17,52,4571.75
1837,Gwendolyn Patel,+1-128-919-7358,conniemckinney@yahoo.com,Male,60,2025-02-23,73,25489.49
1838,Kathleen Stone,227.441.5842x15217,alyssaromero@christensen-hunter.com,Female,47,2022-12-13,86,7771.13
1839,Shannon Hall,001-237-342-5695,craig80@hotmail.com,Other,40,2023-02-09,1,27134.13
1840,Lisa Wong DVM,681-294-5630x5431,wlee@yahoo.com,Other,39,2020-02-25,5,38093.77
1841,Isaac Price,(247)306-6891,brianallen@hotmail.com,Male,49,2021-09-11,79,34984.64
1842,Anna Wood,3177702697,dreynolds@hotmail.com,Other,38,2024-12-17,15,44867.24
1843,Samantha Alvarado,001-278-528-1635,flynnmegan@yahoo.com,Male,22,2020-03-11,43,29519.12
1844,Melissa Mcbride,405.371.8235x037,kelliott@chapman-burton.com,Male,18,2021-07-11,92,31022.46
1845,Joshua Mcintosh,001-691-505-5286x08748,robertwilson@love.biz,Female,30,2020-06-07,87,10373.62
1846,Eric Molina,591.737.6886x077,gparrish@yahoo.com,Male,36,2021-04-26,72,39713.63
1847,Betty Howe,(479)420-3899x189,eric83@edwards.org,Male,27,2023-03-09,98,34488.22
1848,Kristin Lloyd,511.622.4255,williamsdarryl@keller.com,Other,23,2024-04-13,85,29990.02
1849,Aaron Faulkner,+1-615-897-8460x853,melissa28@hotmail.com,Male,41,2022-12-04,75,15097.74
1850,Christopher Wall,(594)729-2639x5568,nicole85@smith.info,Other,53,2022-03-22,5,14445.89
1851,Carrie Smith,427-754-3636x4340,jonathan10@hotmail.com,Female,28,2022-12-22,44,17669.2
1852,Amber Snyder,233.975.2254x8554,hernandezanthony@jackson.com,Male,54,2020-07-21,43,11862.45
1853,Derek Gonzalez,001-536-846-2491,jharris@hotmail.com,Female,26,2021-08-15,78,5663.67
1854,Edward Crawford,078-575-0549,curtis13@hotmail.com,Male,21,2024-02-14,71,3849.63
1855,Christina Bowers,001-607-234-8030x231,moyerantonio@yahoo.com,Male,37,2024-07-25,42,15671.61
1856,Darren Cook,(613)429-8544x3619,brianmays@gmail.com,Other,38,2022-03-28,1,17934.95
1857,Matthew Nicholson,573-935-0708x95245,sanchezchristopher@brown.biz,Female,23,2024-01-03,38,34280.98
1858,Jennifer Schneider,001-838-313-5097x99299,vgutierrez@mendez.com,Male,29,2024-02-18,23,28745.68
1859,Megan Pearson,001-107-405-2553x1860,xbailey@yahoo.com,Other,24,2023-03-04,96,12122.37
1860,Bill Nichols,(340)392-6823x19387,williamsjames@hotmail.com,Male,59,2024-10-30,43,22411.64
1861,Brianna Wright,+1-383-407-1390x145,autumn62@carter.biz,Female,36,2023-06-20,44,48995.04
1862,Meghan Morrow,463-762-8626,philip47@hotmail.com,Male,28,2021-01-07,79,43987.47
1863,Jillian Graham,001-968-482-0479x09360,wigginssteven@yahoo.com,Female,41,2023-09-20,94,34818.75
1864,Nancy Grant,+1-600-009-0397,martinhull@mclaughlin-brooks.org,Other,21,2023-07-08,88,38192.51
1865,Jose Johnson,809.127.9899,fowens@williams.com,Female,58,2023-06-02,11,13771.81
1866,Cynthia Ryan,+1-916-311-0489x977,zachary92@hotmail.com,Female,35,2020-05-30,7,30690.31
1867,Matthew Bailey,836.881.3423,lbarron@gmail.com,Male,46,2022-02-16,73,10547.43
1868,James Cortez,727-185-1525,jodysmith@yahoo.com,Male,29,2024-11-24,97,11516.79
1869,Tiffany Rose,(262)177-0239,wilsonbruce@hotmail.com,Male,37,2024-04-18,6,6094.56
1870,Melanie Harris,841-982-6086x7156,harrisdavid@moss.biz,Other,32,2021-06-11,45,37254.85
1871,Stephen Wright,324-891-3066,fknight@gmail.com,Other,52,2022-01-29,79,25685.79
1872,Maria Wheeler,+1-874-051-6369x467,jrosales@yahoo.com,Other,43,2024-04-25,99,34671.5
1873,Kimberly Lozano,+1-409-890-9400x2059,weavertheresa@pierce-luna.com,Male,20,2021-04-16,63,10379.26
1874,Robert Gentry,+1-766-651-2510,kleingina@allen.biz,Other,46,2024-11-27,54,41227.42
1875,Shelley Carpenter,216-540-7635x748,michaelpope@foster-vang.com,Female,55,2024-05-09,12,43070.35
1876,Joseph Gregory PhD,(496)838-9044x19426,riospatrick@bond-moore.biz,Other,32,2024-02-09,62,22875.69
1877,Scott Collins,+1-411-580-0548,eric18@williams-villarreal.com,Male,31,2021-12-28,30,27700.35
1878,Amanda Pacheco,+1-607-761-0587x8387,estradapatricia@love.com,Male,57,2020-03-11,49,11511.57
1879,Kristin Mays,893.523.4742x84439,donald92@hess.net,Female,47,2023-03-01,35,16728.34
1880,Melinda Ramos,+1-522-363-9969,jasonmontes@thomas.com,Male,32,2024-01-19,41,1188.83
1881,Malik Tran,1656732421,zwagner@hotmail.com,Other,54,2022-10-14,58,5297.3
1882,Nicole Allen,961.804.3245x41585,zacharywashington@martinez.com,Other,58,2021-11-20,55,18439.22
1883,Paul Taylor,001-773-593-4075,hannah45@christian.net,Other,42,2024-05-16,93,44621.88
1884,Aaron Williams,001-154-479-6787,amyberry@andrade.info,Female,40,2021-07-16,94,25068.06
1885,Morgan Richmond,611-031-9445x432,slopez@yahoo.com,Male,49,2020-03-22,93,32149.47
1886,Christina Melendez,745-910-8598x137,amandaali@hotmail.com,Other,25,2021-06-26,26,7613.96
1887,Max Shelton,001-246-465-9355,jacqueline27@benton.net,Female,56,2024-07-29,10,42379.07
1888,Kayla Anderson,209.211.8601,larrygonzales@yahoo.com,Male,31,2021-10-26,76,44466.77
1889,Glenda Webb,350-371-2940x03385,ppena@mckinney.com,Female,43,2023-06-24,66,4554.98
1890,Paul Becker,001-429-621-0775x4222,tararodriguez@randall.com,Female,53,2023-08-04,81,12626.34
1891,Timothy Castaneda,001-299-159-5980x4651,zsullivan@dorsey.com,Male,33,2023-10-16,87,22616.95
1892,Danielle Schmidt,001-255-294-3552x087,ianhanson@livingston.com,Male,42,2020-03-23,91,44944.72
1893,Cheryl Franco,5209342204,alexandria21@yahoo.com,Male,33,2021-05-22,58,14202.46
1894,Jordan Richard,962-520-9204x655,ivargas@yahoo.com,Other,28,2024-12-08,56,30547.99
1895,Shane Downs,427.587.3604,brianhuang@yahoo.com,Male,31,2023-05-30,13,6834.11
1896,Emily Murray,001-307-150-4035x886,whitetamara@gmail.com,Other,57,2020-08-29,50,44172.38
1897,Allison Osborne,+1-640-891-8442x408,xalvarado@hotmail.com,Other,33,2022-12-10,51,46627.61
1898,Casey Phillips,001-988-306-5193x2005,singletonjames@gmail.com,Male,27,2020-10-10,88,4185.07
1899,Victor Cox,167.873.2420,fisherbrandon@holland-arroyo.biz,Male,27,2023-12-27,99,11827.64
1900,Jennifer Weaver DVM,(412)036-7648,danielhernandez@ray.info,Female,38,2021-08-12,50,6360.32
1901,Peggy Adams,001-654-998-1489,susan92@yahoo.com,Male,36,2022-01-22,76,14768.06
1902,Heather Taylor,+1-546-526-8121x4990,robert53@gmail.com,Male,41,2023-07-02,90,29258.77
1903,Kevin Trevino,+1-817-552-5130x087,ebrown@hotmail.com,Other,48,2022-06-01,87,18033.54
1904,Allen Rocha,001-863-601-7026x0072,daniel73@mays.biz,Male,53,2020-12-24,87,33779.55
1905,Jessica Garcia,(019)040-8195,tony67@gmail.com,Female,23,2021-02-20,38,44457.34
1906,Shelby Christensen,319.178.0601,robertlindsey@rice.com,Male,39,2024-08-27,10,25079.24
1907,Angel Young,+1-203-556-3433,fostertheresa@reyes-collins.org,Other,39,2021-01-10,15,8178.56
1908,Darrell Mcgrath,390.358.6258x90612,sanchezdonald@brown.com,Other,25,2020-12-15,56,42706.85
1909,Dennis Wheeler,+1-998-696-1767x1977,andrewtaylor@yahoo.com,Male,50,2022-03-17,39,36910.84
1910,Jaime Adams,+1-320-104-7801x537,zmiller@ramos.info,Other,33,2024-01-30,88,31573.85
1911,Katie Johnson,0704216151,garywright@andrews.com,Female,57,2022-07-01,93,25204.72
1912,Jeffrey Johnson,+1-484-727-4707x66215,joneszachary@yahoo.com,Male,24,2024-08-26,88,46782.22
1913,Sandy Fisher,437-039-0332,munozmatthew@burgess-smith.com,Other,55,2024-05-28,66,35492.69
1914,David Nguyen,+1-110-541-9633x526,ashleysimon@hotmail.com,Female,28,2024-11-07,100,8474.62
1915,Justin Harvey,(319)489-9502x1753,cheryl46@peck-ford.com,Other,53,2023-11-28,92,13307.98
1916,Kaylee Ward,919-744-7773x47692,shelbydavis@brown.com,Female,45,2022-12-21,79,33499.9
1917,Timothy Dennis,0362079596,patelcynthia@hotmail.com,Male,45,2020-10-16,26,44523.26
1918,Rebecca Lynn DVM,001-786-568-1723,michellegreen@paul.com,Male,51,2022-01-01,14,12048.54
1919,Michael Boyd,6848707369,syoung@goodman.com,Male,59,2024-07-09,53,27811.72
1920,Zachary Moreno,851.298.0549,jacobslynn@king.com,Male,23,2023-07-16,12,17597.17
1921,Mrs. Katherine Williams DDS,+1-269-786-8680x0051,hedwards@powell-holloway.com,Female,27,2025-02-01,49,6868.77
1922,Shannon Short,+1-791-225-6945,derekevans@hotmail.com,Other,47,2020-03-14,87,22151.25
1923,Elaine Stephens,965-800-1026x2613,david65@gmail.com,Other,60,2020-09-05,86,20438.51
1924,Ellen Hall,364.263.2202x625,john17@singh-flores.com,Other,49,2021-09-13,12,11451.31
1925,Andrea Thomas,9137187028,uedwards@hotmail.com,Female,23,2020-08-31,22,9824.85
1926,Matthew Hill,+1-169-726-1677x500,patricia44@ortiz.com,Male,57,2025-01-01,5,27117.15
1927,James Mayer,001-117-105-7446x992,smorgan@ramirez-vazquez.info,Male,34,2024-05-03,5,10995.13
1928,Joseph Rodriguez,252.033.5988,maryashley@pierce-robinson.info,Male,23,2024-10-13,34,31300.91
1929,Anne Thomas,602.916.5022x11664,thomaswatts@yahoo.com,Male,32,2024-02-14,27,49205.03
1930,Mark Romero,777-071-5018,xyork@howell-carter.com,Male,41,2024-09-19,24,16483.52
1931,David Riley,7744860350,michael23@anderson.com,Male,52,2020-02-10,74,26731.5
1932,Jennifer Schwartz,359.818.1938x525,kevinjones@hotmail.com,Other,22,2022-03-15,26,35520.26
1933,Chad Reyes,+1-227-698-3180x6251,whill@thornton.com,Female,38,2020-01-07,57,36283.14
1934,Brian Contreras,(750)391-0998x2692,moorealicia@roberts.biz,Female,44,2020-07-14,91,14241.62
1935,Michael West,136.089.0611,david28@martinez-leonard.biz,Other,34,2022-11-10,27,37487.42
1936,David Lamb,136-753-4899x83777,ericfarrell@yahoo.com,Other,36,2022-09-27,57,6338.39
1937,Michael Nelson,499-450-4673x039,afrench@hotmail.com,Male,46,2022-01-01,85,18683.08
1938,Lisa Smith,(328)173-2796x75582,josephstevens@friedman.org,Other,50,2020-08-27,1,8279.2
1939,Carl Gibson,525.012.2092x63334,davidholland@clark.info,Male,47,2023-05-04,77,28147.91
1940,Joshua Clark,045.910.4034x8338,rgraham@hotmail.com,Male,32,2023-03-12,72,34772.88
1941,Stephen Mcdaniel,+1-271-099-4309x3547,morrislaurie@lewis.com,Other,25,2024-02-04,48,6456.04
1942,William Jimenez,+1-742-488-0074x8764,wbaxter@dalton.com,Female,18,2024-06-17,24,40366.14
1943,Mr. Matthew Foster MD,102-039-4062,colemanrodney@yahoo.com,Female,22,2020-11-25,100,2629.26
1944,Brianna Gray,(050)276-3514x18614,ymeyer@sanders.com,Male,19,2024-02-20,11,33073.64
1945,Latasha Kidd,6205543047,ashleyhouston@yahoo.com,Other,46,2022-06-09,86,38739.12
1946,Courtney Howe,001-453-575-6899x301,woodbeth@gmail.com,Other,44,2024-11-11,93,8489.29
1947,Kyle Jacobs,1931137387,andrea38@garza.org,Other,59,2024-04-24,54,7435.49
1948,James Mcmillan,051.197.0103x048,lindahernandez@yahoo.com,Other,44,2024-03-16,29,30378.4
1949,Laura Williams,032-258-1079x398,uobrien@hopkins.net,Other,56,2022-01-14,62,5859.29
1950,Melody Torres,723.869.0312x21259,ngeorge@hotmail.com,Male,57,2020-05-22,70,9896.85
1951,Bonnie Clark,001-460-693-7405x400,heidihamilton@lewis.com,Female,36,2021-09-05,75,41886.22
1952,Nicole Barron,025.965.2670x83465,roger33@murphy.com,Female,51,2023-03-30,47,10979.44
1953,Joseph Warner,(840)091-7530,njohnson@mays.biz,Other,52,2020-10-09,64,7547.29
1954,Emily Burgess,(246)015-9186,stricklandchristopher@garcia.net,Male,27,2020-06-02,82,48435.8
1955,Johnny Marshall,089-344-0366,emma30@yahoo.com,Male,27,2024-07-14,37,20136.87
1956,Anna Ferrell,+1-257-237-4216x18567,pamelalopez@gmail.com,Female,51,2021-08-11,89,28415.25
1957,Taylor Martinez,(630)905-6279x022,charlene48@hotmail.com,Other,37,2024-08-03,29,19834.79
1958,Dawn Mathews,(742)231-4743,burtonmatthew@gmail.com,Male,38,2025-02-05,99,45760.01
1959,Daniel Wiggins,(386)822-9653,jonathansweeney@hotmail.com,Female,29,2023-05-07,49,28449.17
1960,Adam Cook,2713318313,sabbott@gray.info,Female,32,2022-06-01,33,31511.66
1961,Leah Santiago,741.814.6840x0058,margaretgraham@sheppard-johnson.com,Male,22,2020-12-15,58,49317.45
1962,Pamela Saunders,483-744-2537,ufernandez@anderson-martinez.com,Female,34,2021-09-25,40,14327.48
1963,Tiffany White,+1-279-405-3849x91699,andersonmary@kennedy-hunt.info,Other,42,2023-02-19,49,23745.28
1964,David Jensen,001-781-480-1429x98936,michelle67@hotmail.com,Other,51,2020-04-16,84,41498.46
1965,Heather Phillips,9452536640,carrollnicole@fisher.com,Male,20,2020-03-12,92,14271.46
1966,Savannah Li,965-239-6862,erikadean@yahoo.com,Male,53,2024-09-26,99,3548.28
1967,Heather Alexander,+1-435-404-3163x6231,hopkinskenneth@yahoo.com,Female,40,2021-10-06,95,36975.34
1968,Patricia Turner,(961)795-5133x14561,bradley73@hotmail.com,Male,22,2023-10-24,76,17593.94
1969,Sara Whitaker,001-000-226-8226,hernandezanthony@yahoo.com,Female,28,2020-03-31,18,18692.41
1970,Mark Lopez,107-778-3044x414,raustin@miller.com,Male,22,2020-08-22,72,16634.89
1971,Stanley Williamson,262-523-3734,jared89@gmail.com,Male,36,2020-05-18,6,11120.91
1972,Michelle Salazar,(924)388-2512x32197,julie84@white-barker.biz,Other,36,2024-04-15,74,7782.16
1973,Michael Hays,783-954-3532x908,coffeyantonio@reid.org,Male,28,2020-05-04,84,20919.58
1974,Mr. Christopher Crawford Jr.,001-637-161-6552x1798,rvargas@miller.com,Male,44,2020-12-28,29,36437.11
1975,Daniel Mathews,(204)322-8612x969,changpatricia@yahoo.com,Female,52,2021-10-08,14,13875.92
1976,Jordan Brady,036-764-9608x812,josephduncan@hotmail.com,Female,32,2022-07-17,40,2131.78
1977,Carla Smith,001-489-200-9290x5007,lpeterson@yahoo.com,Female,19,2021-03-16,40,30008.8
1978,Joseph Ingram,126-099-8912,hullcharlotte@berry.biz,Other,21,2021-03-12,72,48260.69
1979,Suzanne Williams,001-736-813-4616,dennis88@yahoo.com,Female,51,2023-05-09,81,17988.15
1980,Julie Mills,+1-781-239-8237x88293,olivia62@yahoo.com,Other,59,2021-10-21,86,46077.62
1981,Robert Thompson,266.966.9953x01430,mooneymichelle@hotmail.com,Male,21,2021-09-12,82,49391.73
1982,Megan Rose DDS,289-050-8819,emily72@lyons.com,Male,21,2020-03-09,100,33666.81
1983,Alyssa Thomas,524.640.3293x36263,mary20@yahoo.com,Male,29,2025-02-09,17,6057.36
1984,Jessica Butler,001-525-915-5342,morganmichael@gonzalez.org,Male,50,2024-03-05,99,48960.46
1985,Brittany Johnson,(091)720-2713,phicks@nelson-ayers.biz,Other,19,2022-06-13,40,7456.19
1986,Scott Walton,001-151-176-3287x143,taracollins@hotmail.com,Male,57,2020-03-06,34,10120.73
1987,Karen Bishop,834.748.5665x6316,williamsthomas@yahoo.com,Other,43,2024-12-24,51,48493.45
1988,Sarah Carroll,(221)937-0011x5206,amanda33@valenzuela-carter.biz,Other,51,2023-02-21,72,27447.19
1989,Peter Johnson,308-244-5578x4230,sarah22@lee.com,Male,56,2020-08-27,51,21743.01
1990,Kayla Moore,(705)286-4970,collinscolleen@yahoo.com,Female,60,2024-08-22,35,16185.91
1991,Whitney Diaz,(765)032-1802x219,wagnerchristopher@gmail.com,Female,57,2020-02-17,78,18442.96
1992,Taylor Carr,+1-416-881-5303x62076,dmartin@hotmail.com,Male,36,2020-09-17,22,35451.11
1993,Jeremy Jensen,001-301-083-6166x44498,tracey72@mcintyre.com,Female,39,2023-05-16,67,24971.4
1994,Cassandra Hatfield,381.142.0490,matthewwheeler@lawson.com,Female,20,2022-08-02,71,32977.22
1995,Cody Miller,(662)985-5536,gwalsh@yahoo.com,Male,57,2023-11-14,60,42845.92
1996,William Nelson,+1-886-846-2634,martintammy@gmail.com,Female,29,2021-12-10,75,42640.85
1997,Erika Parker,619.249.5579x576,lopezamanda@powell.com,Male,26,2020-06-28,95,35216.02
